Motif_id	Feature_1	Feature_2	Feature_3	Feature_4	Feature_5	Feature_6	Feature_7	Feature_8	Feature_9	Feature_10	Feature_11	Feature_12	Feature_13	Feature_14	Feature_15	Feature_16	Feature_17	Feature_18	Feature_19	Feature_20	Feature_21	Feature_22	Feature_23	Feature_24	Feature_25	Feature_26	Feature_27	Feature_28	Feature_29	Feature_30	Feature_31	Feature_32	Feature_33	Feature_34	Feature_35	Feature_36	Feature_37	Feature_38	Feature_39	Feature_40	Feature_41	Feature_42	Feature_43	Feature_44	Feature_45	Feature_46	Feature_47	Feature_48	Feature_49	Feature_50	Feature_51	Feature_52	Feature_53	Feature_54	Feature_55	Feature_56	Feature_57	Feature_58	Feature_59	Feature_60	Feature_61	Feature_62	Feature_63	Feature_64	Feature_65	Feature_66	Feature_67	Feature_68	Feature_69	Feature_70	Feature_71	Feature_72	Feature_73	Feature_74	Feature_75	Feature_76	Feature_77	Feature_78	Feature_79	Feature_80	Feature_81	Feature_82	Feature_83	Feature_84	Feature_85	Feature_86	Feature_87	Feature_88	Feature_89	Feature_90	Feature_91	Feature_92	Feature_93	Feature_94	Feature_95	Feature_96	Feature_97	Feature_98	Feature_99	Feature_100	Feature_101	Feature_102	Feature_103	Feature_104	Feature_105	Feature_106	Feature_107	Feature_108	Feature_109	Feature_110	Feature_111	Feature_112	Feature_113	Feature_114	Feature_115	Feature_116	Feature_117	Feature_118	Feature_119	Feature_120	Feature_121	Feature_122	Feature_123	Feature_124	Feature_125	Feature_126	Feature_127	Feature_128	Family_label	Cluster_id
4WF9_X:1242-1244_1276-1278	-0.014239	-0.010893	-0.005477	-0.023056	-0.005334	-0.00791	1.956893	-0.017227	-0.000317	-0.027837	-0.001497	0.313102	-0.007256	-0.006676	0.053652	-0.014449	-0.008469	-0.011707	-0.036619	-0.013887	-0.001464	0.565719	-0.013001	-0.008372	-0.011982	-0.018687	-0.021075	-0.026873	-0.023973	-0.006137	-0.003978	-0.022903	-0.000541	2.438029	0.162017	-0.010353	-0.000582	-0.027836	-0.004163	-0.019417	2.334033	-0.008365	-0.04054	1.305245	2.093435	0.455635	1.626507	1.141766	-0.004404	-0.02307	1.094379	1.577987	1.610694	-0.008621	-0.009709	0.283065	-0.009016	-0.003185	2.133391	0.365237	-0.004889	1.089465	-0.014892	-0.006865	-0.02591	1.773839	1.212095	0.977187	-0.012229	-0.011082	0.853804	-0.023316	-0.011303	-0.013281	-0.019371	4.338316	-0.017342	-0.002816	0.286326	2.074302	-0.005634	1.055554	-0.013707	1.976644	1.676065	1.348793	-0.015273	-0.000567	-0.001639	1.553642	0.741302	2.359213	-0.020445	2.254124	-0.008483	2.566501	2.189586	-0.010617	-0.007287	2.695811	-0.009949	-0.012093	-0.009977	-0.003417	1.556033	1.800572	-0.013085	-0.017928	-0.010665	-0.000255	0.609643	2.03774	-0.00488	-0.016512	-0.000045	-0.015575	-0.014475	-0.01461	-0.011206	0.667921	-0.017247	-0.002621	4.515494	-0.043466	-0.005327	-0.003982	-0.038471	-0.005338	IL	314
3J7P_S2:674-675_732-735	-0.0281	-0.00085	-0.007781	-0.053339	-0.018224	-0.004391	3.106929	-0.010016	0.673756	-0.048181	1.698941	-0.002644	1.422246	0.318073	0.142109	-0.010378	0.503377	-0.026895	-0.042982	-0.017567	-0.003614	1.066263	0.487424	-0.013159	0.238154	-0.00064	-0.014716	-0.058818	-0.018345	-0.005123	-0.00093	-0.012298	1.141316	3.377701	-0.006477	0.239046	0.69866	-0.04432	-0.009186	-0.057684	5.377624	-0.009859	-0.088232	2.035242	4.188122	0.308037	3.268487	2.285566	-0.019138	-0.031171	2.060082	2.826204	1.588983	0.614415	0.603723	0.036298	-0.002042	0.445524	4.345069	0.972443	0.573686	0.129874	0.570719	-0.001596	-0.039354	3.3948	3.313319	2.289558	-0.033095	-0.021223	0.641365	-0.0382	-0.012081	1.090454	-0.016847	6.286374	-0.024482	-0.014594	0.455864	0.086179	-0.003423	2.576635	-0.034032	2.021053	4.557423	1.557766	-0.018826	0.320944	-0.028543	1.464814	-0.005693	1.11564	-0.024243	2.073365	-0.002637	7.656816	1.785643	-0.004953	-0.019231	4.340791	-0.025775	-0.022816	0.183516	0.210618	4.209794	4.914954	-0.046654	-0.036022	-0.001319	2.866017	2.995359	0.953293	0.869411	-0.014222	-0.000069	-0.023576	-0.013152	-0.007858	0.174855	2.298308	-0.024647	-0.000155	6.400111	-0.077642	-0.019637	-0.028416	-0.040533	-0.000988	IL	17
6D9J_5:3299-3304_3324-3329	0.792772	1.284543	0.189403	1.154456	0.563446	-0.010817	0.79745	0.466814	-0.028377	1.60833	-0.005622	0.71176	-0.005841	-0.012095	0.967015	-0.004513	0.465664	3.130385	-0.01294	0.998715	0.350225	1.2391	0.069294	-0.00095	-0.004539	-0.012755	-0.006294	3.162269	-0.022642	0.913502	-0.002881	-0.012201	-0.013351	0.268423	0.372722	-0.003008	-0.00412	-0.003657	1.627717	2.418346	-0.000419	1.50426	0.726463	-0.010275	1.766236	-0.015432	-0.014383	1.596847	0.317474	-0.01003	1.372684	-0.008248	0.610041	-0.00009	-0.011522	-0.01118	-0.000934	-0.008776	0.316884	-0.000346	-0.011984	3.584981	-0.000339	0.972816	1.686055	0.699877	0.857083	-0.000577	1.154175	-0.002227	1.111161	-0.023933	-0.022804	-0.00633	-0.016578	-0.001286	1.280416	1.071087	1.165789	1.153345	0.997003	0.375683	-0.010251	-0.012714	1.554609	1.395142	-0.02159	0.926468	2.488836	0.335849	-0.002366	1.839123	-0.011477	1.588174	-0.007388	-0.0066	-0.00634	-0.014166	0.304352	-0.001037	-0.002088	-0.018032	-0.011834	-0.018771	-0.003216	-0.004986	1.825473	0.492086	-0.008512	2.163572	-0.004188	0.796311	-0.023738	-0.026147	-0.010079	0.372977	0.477591	0.108924	-0.000513	-0.01195	0.482721	-0.001695	-0.009652	2.479208	0.283537	3.394502	-0.014379	-0.014269	IL	19
3Q1Q_B:102-106_208-209	-0.022376	-0.003712	0.211586	-0.037625	-0.011214	0.448165	1.470661	-0.012967	0.44933	-0.025849	-0.002827	0.39607	-0.007236	0.880449	-0.000399	-0.006137	-0.018691	-0.011913	-0.035012	-0.007941	0.079822	-0.000804	-0.004102	-0.006878	-0.00049	-0.007155	-0.002445	-0.035543	-0.026704	-0.003254	0.059658	0.31288	-0.006933	2.337169	-0.003936	-0.015028	0.0989	-0.032737	-0.010217	-0.019514	3.566703	-0.00577	-0.041001	2.298949	1.681303	1.766807	2.12755	1.306155	-0.004877	-0.02571	0.804026	-0.001604	1.963836	-0.002066	0.756122	-0.008363	-0.009008	1.993791	0.492402	-0.012	-0.007157	-0.003301	-0.020595	0.880127	-0.016532	1.142265	0.347159	-0.004979	-0.012012	-0.011135	1.252091	-0.023892	-0.013686	-0.010617	-0.01807	3.500375	-0.0153	-0.014384	0.73719	2.093	-0.000606	0.629974	-0.019258	1.551023	0.897278	0.68045	-0.012398	-0.01144	-0.009215	1.816499	0.588647	1.956292	-0.016802	2.544074	-0.01648	1.663389	2.109756	0.046462	-0.006841	2.737041	-0.010283	-0.007427	0.941222	-0.013989	1.310548	1.380731	-0.026325	-0.017764	-0.012139	0.371681	0.902694	1.978349	0.212578	-0.02256	-0.00345	-0.010117	-0.019599	-0.015718	-0.01148	-0.003189	-0.016517	-0.010169	4.235966	-0.047581	-0.011259	-0.026397	-0.027069	-0.009268	IL	18
5NGM_Aa:1009-1011_1047-1049	-0.024139	-0.002363	0.838688	-0.05749	-0.027081	0.729933	2.369763	0.650259	-0.009938	-0.040071	-0.002462	-0.006001	1.148842	-0.001494	0.84876	-0.001146	-0.017723	-0.015796	-0.031945	-0.016934	1.311317	0.21827	-0.005083	0.346809	1.252573	0.588749	-0.003558	-0.06344	-0.029084	-0.002726	-0.008156	-0.008526	0.988317	2.499355	-0.009835	0.37178	0.365834	-0.044352	-0.018478	-0.057293	6.798886	-0.002086	-0.073751	3.416689	5.372399	-0.00165	3.218259	2.640671	-0.023835	-0.027583	4.310102	0.561923	1.049809	-0.000025	0.19004	-0.002146	-0.007084	0.147442	3.303318	-0.004305	0.5577	0.213195	-0.014263	2.29284	-0.023405	2.948024	2.881623	1.016012	-0.025378	-0.033449	0.64519	-0.048884	-0.018477	2.302536	-0.02126	5.720265	-0.015725	-0.021239	-0.006118	-0.001051	0.472963	2.158059	-0.033611	3.707214	1.953263	1.257099	-0.009116	0.604796	-0.018169	1.262943	-0.001964	1.509133	-0.029849	3.140249	-0.005716	5.543157	1.094251	-0.003758	-0.016025	3.917771	-0.023293	-0.023881	-0.005253	-0.018445	3.826367	3.041084	-0.048697	-0.019958	-0.020835	3.610513	0.45993	2.718304	-0.002175	-0.021023	-0.00026	-0.010888	-0.021246	0.796244	-0.002487	2.032026	-0.017905	0.170118	4.764845	-0.067395	-0.021406	-0.025903	-0.026428	-0.00748	IL	55
4Y4O_2A:1570-1574_1585-1591	-0.020244	-0.021468	-0.009887	0.526034	0.735934	-0.029056	-0.003957	-0.004796	-0.024015	2.630535	0.459077	-0.020517	-0.009438	-0.024425	-0.007006	-0.005703	-0.024148	-0.022782	0.03552	-0.00704	-0.008241	0.501939	-0.007352	0.740433	0.025124	-0.020162	-0.004752	0.409267	-0.010863	-0.02586	-0.00691	-0.008975	-0.014775	-0.003954	-0.014885	0.051716	-0.013238	0.984858	-0.023536	0.377695	-0.0043	-0.029408	3.368979	-0.02434	-0.024563	-0.01308	-0.016375	-0.010272	-0.011309	0.263836	0.474363	0.249677	-0.011876	-0.007808	-0.0125	1.626978	0.924184	-0.033012	-0.016223	1.019418	-0.016938	-0.022455	-0.006844	-0.018532	-0.004645	-0.022438	-0.013289	-0.010524	-0.009602	0.328575	-0.015594	1.428344	-0.020765	0.773066	-0.023665	-0.002864	-0.007802	0.526129	-0.021033	-0.012294	-0.004969	-0.020485	0.081434	1.846609	-0.010689	0.434751	1.630821	1.350539	-0.018546	-0.023622	0.149542	-0.025054	1.04693	-0.003473	1.275814	-0.025292	-0.020478	0.399015	-0.004606	-0.013546	-0.004639	-0.016472	-0.020592	2.100971	-0.017427	-0.023532	0.683969	-0.005962	-0.009374	-0.009374	-0.018046	-0.016325	-0.015471	-0.028957	-0.010392	-0.008099	-0.016935	1.464236	1.629035	-0.003672	0.03971	-0.008287	-0.012952	2.555658	1.179168	0.377239	1.839438	1.6246	IL	117
5V93_a:368-374_385-389	1.369768	0.603655	-0.01988	4.890263	1.767727	0.161708	-0.010065	-0.007902	-0.012314	2.15215	-0.003641	0.225118	-0.010053	0.229852	-0.007669	-0.003231	0.903043	-0.001682	-0.0121	0.193904	-0.013857	1.666343	-0.015119	-0.008489	-0.008463	-0.021488	-0.009982	4.557238	-0.005716	-0.000913	-0.006284	0.384473	-0.002687	0.078649	0.089734	-0.002025	-0.013294	0.116786	0.907983	4.563745	-0.02996	0.685832	3.12245	-0.018321	-0.015484	-0.000843	-0.006719	-0.012502	1.401048	0.243946	-0.020883	-0.016355	-0.007219	-0.015192	-0.00804	-0.016851	2.342332	-0.010718	-0.005637	-0.010899	-0.008636	0.75173	0.870224	-0.014096	0.74268	-0.010194	-0.015964	1.718428	2.350412	3.251981	-0.002101	-0.004076	-0.005513	-0.009126	-0.014081	-0.018887	0.315795	-0.011054	0.049436	3.121949	-0.002909	-0.009973	-0.005467	-0.016662	-0.007518	1.793031	-0.014731	-0.011895	0.932684	-0.003654	1.075945	0.16181	0.461556	-0.008413	-0.01494	-0.004103	0.188302	-0.019311	0.727326	-0.01794	0.164168	-0.014824	0.041321	-0.011997	-0.004488	0.522831	2.63221	-0.001138	0.09116	-0.013433	0.145708	0.267736	-0.0169	-0.008192	-0.005688	-0.001407	-0.005263	-0.016051	-0.012658	-0.016454	0.389551	-0.001389	1.084076	1.47439	1.673203	2.532192	-0.012945	-0.022063	IL	214
5J7L_DB:23-27_55-58	0.448131	0.871214	-0.001619	-0.021889	-0.004293	0.739688	1.700275	-0.00818	-0.005371	1.552083	0.356866	-0.00148	-0.000411	0.357891	1.855294	-0.008183	-0.006753	0.364477	-0.0251	2.154047	2.978124	-0.013581	1.589103	-0.020302	1.339605	-0.00499	-0.01634	-0.018529	-0.011285	0.836976	0.169747	2.055386	-0.01931	1.942835	-0.013894	-0.009931	-0.00232	-0.013696	0.544687	-0.013149	1.962089	1.320882	0.128898	2.065174	1.248129	2.095514	0.582986	2.15136	-0.012019	-0.011001	-0.011829	-0.011312	0.371088	0.999711	-0.008341	-0.008237	1.100035	2.756953	-0.004722	-0.013725	-0.005964	0.190342	0.950181	0.859018	0.543913	1.013951	0.496984	-0.006014	0.356366	1.209296	0.327019	-0.03054	-0.011509	-0.018244	-0.006968	-0.003503	-0.000669	-0.01659	0.83337	1.925001	1.118093	1.20901	-0.023202	-0.005901	0.272478	0.456823	-0.01261	-0.014054	1.69141	0.769668	-0.004919	2.154213	-0.027104	-0.002568	-0.01807	0.911492	0.276628	-0.000625	0.467493	1.554539	-0.00805	-0.010825	0.575966	-0.017648	1.728994	0.993122	-0.018028	0.617418	-0.016954	3.131737	0.644092	0.119166	0.402306	-0.009916	0.976858	1.959518	-0.005644	-0.021396	-0.001057	-0.005081	-0.009563	-0.009409	1.356448	0.077701	-0.016198	-0.020228	-0.024701	-0.008572	IL	140
4Y4O_2A:2663-2668_2673-2677	0.726558	2.178432	-0.017282	3.891224	0.766036	1.309667	0.694894	-0.004061	-0.022399	3.11611	0.865421	0.63617	-0.007479	-0.012669	0.651942	-0.019834	-0.008754	1.771099	-0.011347	2.157499	0.671128	-0.010516	-0.001609	-0.01729	-0.005693	-0.019357	-0.016323	2.547242	-0.012961	-0.003306	-0.018103	0.096386	-0.016413	-0.005413	-0.016044	-0.011039	-0.003907	-0.002799	1.511362	4.146962	-0.025593	1.729856	2.904675	-0.005366	-0.009418	0.445707	-0.006646	-0.000048	1.588736	0.058467	-0.028455	-0.011412	-0.008796	0.400973	-0.021816	-0.00958	2.660133	0.400404	-0.002141	-0.010103	-0.003841	1.322693	1.088884	-0.004237	1.42677	-0.00219	-0.007367	1.256385	3.131075	4.881233	1.55562	-0.021373	-0.012299	-0.025647	-0.007447	-0.027891	1.450987	0.189961	0.075344	3.809509	0.296685	0.245399	-0.018222	-0.017752	1.986009	1.568684	-0.012145	-0.013478	3.058368	-0.003542	0.723265	1.953794	-0.014375	-0.012088	-0.019102	-0.013396	-0.003638	-0.014796	1.896071	-0.009527	-0.009844	-0.010884	-0.00251	-0.014691	-0.00162	-0.004806	2.965091	1.10478	0.3202	0.495726	-0.00128	0.075589	-0.026305	-0.012177	-0.00886	2.421654	-0.000897	-0.022868	0.131584	-0.014679	0.338354	-0.005596	0.382623	2.493131	-0.000861	0.454698	-0.017709	-0.021954	IL	99
5V7Q_A:2691-2692_2733-2735	-0.023194	-0.005348	-0.001861	-0.03692	-0.013638	-0.006026	2.362767	-0.014082	-0.002848	-0.036087	0.511085	0.142905	-0.003321	-0.006699	0.246614	-0.014659	-0.013503	-0.016367	-0.042893	-0.019364	0.177152	0.337421	-0.008175	-0.007074	-0.006193	-0.010373	-0.012859	-0.042402	-0.026585	-0.009785	-0.009437	-0.016843	0.264053	2.466136	-0.003954	-0.010908	0.048622	-0.041455	-0.010269	-0.030807	3.906471	-0.008159	-0.058408	2.388844	3.258256	0.277929	2.489536	2.093772	-0.010909	-0.028739	1.71415	1.897522	1.594746	-0.004174	-0.003332	0.097498	-0.008421	0.050033	3.044334	0.323401	-0.003257	0.5094	-0.015224	0.441785	-0.032474	2.004028	1.797217	1.040077	-0.021623	-0.015666	1.098092	-0.033886	-0.015217	-0.003861	-0.017716	5.019084	-0.020737	-0.007535	-0.003275	1.726789	-0.00285	1.363375	-0.020931	2.643516	2.53391	1.655985	-0.013299	-0.000497	-0.007363	1.693816	0.260937	2.329144	-0.02468	2.802979	-0.007702	3.803923	1.966535	-0.006993	-0.008538	3.343158	-0.02131	-0.011775	-0.00887	-0.006673	2.491835	2.283933	-0.025623	-0.023856	-0.012191	0.808214	0.682641	2.414052	-0.009318	-0.020358	-0.000618	-0.016973	-0.018553	-0.009646	-0.005493	1.270693	-0.017206	-0.003717	4.913382	-0.059174	-0.012897	-0.01699	-0.037756	-0.00478	IL	115
5O60_A:1471-1475_1484-1488	1.340548	-0.00251	-0.008367	0.640119	-0.008321	-0.006977	0.654867	-0.00847	3.162301	-0.007659	0.494699	0.470557	0.952621	3.016252	-0.014152	-0.003501	4.708626	-0.008603	-0.003327	-0.006346	-0.014259	1.515236	0.751583	-0.00859	-0.018561	-0.009077	-0.006682	1.044709	0.137006	0.294485	1.622384	1.725649	0.295434	-0.004147	2.17536	-0.001039	1.349745	1.547782	0.186129	1.633963	-0.016871	-0.013783	-0.007284	-0.022365	-0.01974	1.464222	-0.010268	-0.006233	0.310454	-0.017148	-0.026911	0.771885	0.029749	-0.014905	0.886346	0.899379	0.930588	1.246473	0.255847	0.969882	2.126934	-0.025143	0.511145	-0.018588	-0.011053	-0.009119	-0.006854	2.52261	-0.018573	2.562704	0.018245	1.543308	2.165094	-0.021912	1.78111	1.486818	-0.007816	1.119141	1.423279	0.129839	-0.028744	0.152716	0.017123	-0.027473	0.831131	-0.012797	-0.02159	-0.028908	-0.005502	-0.013386	0.429863	-0.012575	0.951664	-0.013658	-0.000571	0.969053	1.380292	-0.002731	-0.005164	0.867614	1.299707	0.033436	1.973947	1.310322	-0.014489	2.03616	1.085211	-0.006862	1.163276	-0.019158	3.305275	-0.010105	2.728417	4.007779	0.436764	-0.012284	2.40316	-0.022453	-0.013136	0.555399	-0.010783	-0.001208	0.247676	-0.01924	2.003542	-0.010105	-0.013922	-0.013754	IL	104
5V7Q_A:2317-2319_2473-2476	-0.032184	-0.001434	1.567222	-0.044404	-0.014173	0.915619	1.646957	-0.008128	0.054872	-0.033287	-0.010227	-0.007464	-0.014242	-0.003635	-0.004284	-0.004838	-0.026165	-0.016438	-0.02814	-0.018323	0.369957	-0.011818	-0.001635	0.504348	-0.005707	0.087286	0.954332	-0.0416	-0.031383	-0.00094	-0.003918	0.202572	-0.004862	1.488407	-0.003358	-0.018699	-0.003522	-0.040158	-0.012791	-0.026879	4.282836	-0.004194	-0.058894	3.399042	0.938776	1.485396	2.756875	0.836644	-0.007801	-0.024916	1.95979	-0.003094	2.189117	-0.005556	1.1015	-0.006232	-0.019987	1.567188	0.178002	-0.006386	-0.00396	-0.008041	-0.034274	1.756827	-0.023762	-0.002618	-0.001568	-0.005125	-0.013406	-0.01995	2.204279	-0.019961	-0.014583	-0.017027	-0.018194	4.829523	-0.020605	-0.008854	-0.000597	3.347951	-0.006948	-0.003824	-0.015628	3.035481	-0.000026	-0.003126	-0.013076	-0.011905	-0.019721	2.33916	1.181402	2.18291	-0.011357	3.436233	-0.013588	0.288762	1.926961	0.139647	-0.005398	2.852858	-0.014267	-0.001479	0.375302	-0.01408	-0.002556	0.404664	-0.02695	-0.017246	-0.016791	-0.020151	0.621203	3.162788	-0.004831	-0.025119	-0.001255	-0.013078	-0.025703	-0.014229	-0.01128	-0.002223	-0.022284	-0.009412	3.141317	-0.055401	-0.009971	-0.025181	-0.025896	-0.009205	IL	18
5J7L_AA:147-152_167-173	2.980185	2.753545	0.830942	1.267959	0.396595	0.896364	0.161693	2.439759	-0.025959	4.360278	-0.010004	0.718055	0.869777	-0.008982	1.402008	-0.002608	-0.009182	3.936867	1.147563	5.373585	3.09622	-0.004638	0.884356	0.723552	1.302964	-0.001699	0.022493	3.946919	-0.028938	4.351666	-0.011346	1.093681	-0.003647	-0.006565	1.558387	0.794911	0.509699	-0.021773	2.269609	0.384448	1.204634	3.697698	3.539136	0.323302	0.334324	-0.003993	0.000886	1.063572	0.138648	1.078783	1.618125	-0.052733	-0.002978	-0.002055	-0.015531	-0.034567	0.410554	-0.001606	-0.025432	-0.009158	-0.011697	5.757311	-0.001181	1.870372	3.863212	1.327137	-0.015428	0.104242	3.563734	0.075761	1.040496	-0.030557	-0.032405	0.540823	-0.022736	-0.023345	1.231847	-0.021536	1.269219	0.347683	3.578467	1.021374	-0.011591	-0.007411	-0.00399	2.096844	-0.007929	0.794373	3.799758	0.713414	-0.007721	1.619752	-0.015204	0.432342	-0.028134	-0.011896	-0.002821	-0.009645	1.170078	-0.025804	-0.004007	-0.025946	1.237662	-0.033101	-0.002867	-0.005183	0.209336	4.477087	-0.010728	1.957802	-0.008848	1.570281	-0.016696	-0.026521	-0.020921	4.021521	0.938073	-0.001421	0.73228	-0.011475	0.729396	-0.008673	-0.026386	4.842134	-0.006344	3.519019	-0.000854	-0.025848	IL	37
5XY3_3:71-77_97-102	-0.000421	-0.008731	-0.015539	4.045212	1.123856	-0.013254	-0.009821	-0.010729	-0.018118	2.838571	-0.000034	0.185115	-0.006713	-0.011476	-0.010523	-0.011545	0.216715	-0.007843	-0.01536	-0.004968	-0.012368	1.649389	-0.016799	-0.004942	-0.013157	-0.026518	-0.008649	3.689259	-0.012732	-0.007817	-0.0033	-0.001001	-0.011878	-0.003379	-0.000794	-0.008086	-0.01109	0.426628	-0.002233	4.482167	-0.02531	-0.003816	3.520209	-0.012267	-0.019938	-0.010818	-0.010783	-0.011791	0.048605	-0.003148	-0.015487	-0.010183	-0.005919	-0.0169	-0.009535	-0.009266	1.181982	-0.015685	-0.009472	-0.007781	-0.010553	-0.001636	-0.006821	-0.017235	-0.000047	-0.012763	-0.011851	0.515992	0.7513	2.831747	-0.00668	0.008564	-0.014841	-0.006816	-0.008176	-0.021362	-0.002295	0.438917	-0.002795	2.122837	-0.008028	-0.017922	-0.003442	-0.019374	-0.011709	2.000348	-0.006635	-0.010678	0.072993	-0.010936	1.053726	-0.005936	1.026221	-0.00554	-0.011999	-0.01214	-0.005469	-0.016139	0.549569	-0.012578	-0.004718	-0.005465	-0.002172	-0.000204	-0.006743	-0.001575	2.253173	-0.006736	-0.006695	-0.011656	-0.002327	-0.000763	-0.015817	-0.017011	-0.004454	-0.008885	-0.007396	-0.01098	-0.00295	-0.010755	0.951479	-0.005543	-0.001478	2.665285	1.641093	2.100998	-0.006523	-0.008739	IL	14
4V8P_D1:3194-3198_3211-3214	0.372045	0.70282	2.640872	-0.05746	-0.016154	0.050397	1.335679	0.757533	-0.003694	-0.012236	-0.013516	-0.030508	-0.00306	0.69736	-0.003246	1.48329	-0.00311	-0.021282	-0.017128	-0.016493	1.994353	-0.013885	2.513313	2.052879	-0.006523	1.806793	1.339907	-0.034319	-0.01097	-0.005806	0.543253	2.387944	-0.009351	1.989724	-0.000652	-0.007492	-0.013495	-0.014192	-0.017516	-0.02666	3.914148	-0.01162	-0.027119	0.936592	-0.011601	2.524901	-0.008141	-0.007046	-0.015456	-0.02066	2.518933	0.220796	0.0968	1.247339	2.079591	0.869366	-0.015792	1.447647	-0.006062	-0.00398	0.616489	-0.020429	-0.008582	1.514399	-0.012551	-0.007652	-0.004757	-0.007638	-0.01688	-0.008067	-0.01069	-0.010764	1.01741	-0.005058	-0.007517	4.158028	-0.010587	-0.005077	-0.005947	-0.016535	-0.012968	-0.014661	-0.014843	0.904112	-0.00655	-0.019766	-0.004809	-0.011917	-0.01736	-0.006992	-0.0074	-0.013425	-0.004571	1.313952	1.411806	-0.004299	-0.001692	1.780676	-0.005756	1.399839	-0.005628	-0.002452	-0.010537	-0.012099	-0.018302	0.866493	-0.033078	-0.0054	-0.010976	-0.009704	0.164694	1.066037	0.396827	0.407429	1.942392	-0.010558	0.099317	-0.01402	-0.011699	0.096773	-0.020707	-0.009171	-0.005583	-0.032381	0.0014	-0.013698	-0.004741	-0.002386	IL	47
3J7A_A:448-452_465-466	-0.028912	-0.008599	-0.0051	-0.046103	-0.018275	0.051901	2.759932	-0.008401	-0.004493	-0.04194	1.020687	0.368812	0.949446	0.236481	0.970302	-0.014513	-0.009691	-0.020923	-0.039675	-0.011839	0.449711	0.409527	-0.007347	-0.015577	1.048138	-0.004686	-0.013354	-0.056193	-0.020886	-0.000926	-0.004002	-0.017549	0.427208	2.764089	-0.006805	0.211455	0.746031	-0.038118	-0.012854	-0.052593	5.820922	-0.006411	-0.077372	3.290218	5.719089	-0.000626	3.68765	3.071193	-0.020492	-0.030069	2.366229	1.671355	1.344183	-0.002904	0.119583	0.410318	-0.005111	0.497015	3.130212	-0.003203	0.91981	0.197505	-0.008103	1.114271	-0.033955	3.968207	3.653442	1.078971	-0.029914	-0.026491	0.555974	-0.042907	-0.018032	1.459923	-0.018641	5.333229	-0.021611	-0.018911	0.086822	0.877658	0.369037	2.72575	-0.034643	2.573959	3.249502	1.799824	-0.012964	0.078081	-0.020916	2.060419	-0.000148	1.831915	-0.029783	2.189482	-0.011478	6.684587	1.752517	-0.008707	-0.016605	4.501615	-0.026279	-0.017218	-0.00221	-0.009181	4.927024	3.537313	-0.046442	-0.027132	-0.014616	4.216437	1.382281	1.13384	0.136739	-0.020375	0.221905	-0.016625	-0.018373	-0.000942	0.500622	2.079179	-0.020026	-0.006305	5.624469	-0.065149	-0.023948	-0.030727	-0.039537	-0.00318	IL	132
5XYI_2:985-986_1268-1270	-0.023194	-0.005348	-0.001861	-0.03692	-0.013638	-0.006026	2.362767	-0.014082	-0.002848	-0.036087	0.511085	0.142905	-0.003321	-0.006699	0.246614	-0.014659	-0.013503	-0.016367	-0.042893	-0.019364	0.177152	0.337421	-0.008175	-0.007074	-0.006193	-0.010373	-0.012859	-0.042402	-0.026585	-0.009785	-0.009437	-0.016843	0.264053	2.466136	-0.003954	-0.010908	0.048622	-0.041455	-0.010269	-0.030807	3.906471	-0.008159	-0.058408	2.388844	3.258256	0.277929	2.489536	2.093772	-0.010909	-0.028739	1.71415	1.897522	1.594746	-0.004174	-0.003332	0.097498	-0.008421	0.050033	3.044334	0.323401	-0.003257	0.5094	-0.015224	0.441785	-0.032474	2.004028	1.797217	1.040077	-0.021623	-0.015666	1.098092	-0.033886	-0.015217	-0.003861	-0.017716	5.019084	-0.020737	-0.007535	-0.003275	1.726789	-0.00285	1.363375	-0.020931	2.643516	2.53391	1.655985	-0.013299	-0.000497	-0.007363	1.693816	0.260937	2.329144	-0.02468	2.802979	-0.007702	3.803923	1.966535	-0.006993	-0.008538	3.343158	-0.02131	-0.011775	-0.00887	-0.006673	2.491835	2.283933	-0.025623	-0.023856	-0.012191	0.808214	0.682641	2.414052	-0.009318	-0.020358	-0.000618	-0.016973	-0.018553	-0.009646	-0.005493	1.270693	-0.017206	-0.003717	4.913382	-0.059174	-0.012897	-0.01699	-0.037756	-0.00478	IL	115
